score,param_count,expr,prog_metric,train,norm_expr,norm_prog,norm_train,val_acc,prog_str
2.0855296945689807,1146070,17.659107691470126,-4.044832229614258,-6.153605089668778,1.605373426497284,0.09551677703857422,0.3846394910331222,-0.38729137834466737,"lib.compose(lib.compose(nn_fun_cs1_d2d9_np_nasc2_4404, lib.map_l(nn_fun_cs1_d2d9_np_nasc2_4405)), lib.map_l(nn_fun_cs1_d2d9_np_nasc2_4406))"
3.6891068868973758,1215895,28.76935374736786,-3.958029270172119,-0.30485981300672,2.6153957952152598,0.10419707298278809,0.969514018699328,-0.7003143294522018,"lib.compose(lib.compose(nn_fun_cs1_d2d9_np_nasc2_4413, lib.map_l(nn_fun_cs1_d2d9_np_nasc2_4414)), lib.map_l(nn_fun_cs1_d2d9_np_nasc2_4415))"
2.0632040453526193,1146070,17.75538199186849,-4.067005157470703,-6.442210745247185,1.614125635624408,0.09329948425292969,0.35577892547528145,-0.39466600666133256,"lib.compose(nn_fun_cs1_d2d9_np_nasc9_500, lib.map_l(lib.compose(nn_fun_cs1_d2d9_np_nasc9_501, nn_fun_cs1_d2d9_np_nasc9_502)))"
3.6790856015407893,1215895,28.700345516204834,-3.9836833477020264,-0.3166838334399281,2.609122319654985,0.10163166522979736,0.9683316166560072,-0.7357400422739664,"lib.compose(nn_fun_cs1_d2d9_np_nasc9_509, lib.map_l(lib.compose(nn_fun_cs1_d2d9_np_nasc9_510, nn_fun_cs1_d2d9_np_nasc9_511)))"
1.9754985260069235,1146070,16.86965783277992,-3.939006805419922,-6.642060509765318,1.5336052575254475,0.10609931945800781,0.33579394902346826,-0.41383459908907266,"lib.compose(nn_fun_cs1_d2d9_np_nasc9_4224, lib.compose(lib.map_l(nn_fun_cs1_d2d9_np_nasc9_4225), lib.map_l(nn_fun_cs1_d2d9_np_nasc9_4226)))"
3.6929640521975364,1215895,28.831286430358887,-3.963263511657715,-0.31735635760227326,2.621026039123535,0.10367364883422851,0.9682643642397727,-0.7226179370518463,"lib.compose(nn_fun_cs1_d2d9_np_nasc9_4233, lib.compose(lib.map_l(nn_fun_cs1_d2d9_np_nasc9_4234), lib.map_l(nn_fun_cs1_d2d9_np_nasc9_4235)))"
2.097165573445862,1146070,17.649454906541905,-3.975398063659668,-6.0979052078289,1.6044959005947186,0.1024601936340332,0.39020947921711,-0.3324242790126276,"lib.compose(lib.compose(nn_fun_cs1_d2d9_np_nasc9_4404, lib.map_l(nn_fun_cs1_d2d9_np_nasc9_4405)), lib.map_l(nn_fun_cs1_d2d9_np_nasc9_4406))"
3.7939002786150375,1215895,29.944425761699673,-3.9609290957450902,-0.3222733560133256,2.722220523790879,0.10390709042549098,0.9677726643986675,-0.7200824577082825,"lib.compose(lib.compose(nn_fun_cs1_d2d9_np_nasc9_4413, lib.map_l(nn_fun_cs1_d2d9_np_nasc9_4414)), lib.map_l(nn_fun_cs1_d2d9_np_nasc9_4415))"
2.836257431811483,1104769,8.868144631385803,-4.065664291381836,-0.30805065327494185,1.7736289262771607,0.0934335708618164,0.9691949346725058,0.9961904883384705,"lib.compose(nn_fun_cs1_d6d8_np_nasr6_2, nn_fun_cs1_d6d8_np_nasr6_3)"
2.8106906577485176,1104769,8.683836340904236,-3.9520621299743652,-0.30870397434893326,1.7367672681808473,0.10479378700256348,0.9691296025651067,0.9957143068313599,"lib.compose(nn_fun_cs1_d6d8_np_nasr8_2, nn_fun_cs1_d6d8_np_nasr8_3)"
2.0923851843613193,1146070,18.098118191439426,-3.9437379837036133,-6.5852448921735816,1.6452834719490388,0.10562620162963868,0.3414755107826418,-0.2998347562441973,"lib.compose(nn_fun_cs1_d6d8_np_nasc6_500, lib.map_l(lib.compose(nn_fun_cs1_d6d8_np_nasc6_501, nn_fun_cs1_d6d8_np_nasc6_502)))"
3.68035967242679,1215895,28.70234739780426,-3.976294994354248,-0.31315137029081386,2.6093043088912964,0.1023705005645752,0.9686848629709186,-0.6844024234659706,"lib.compose(nn_fun_cs1_d6d8_np_nasc6_509, lib.map_l(lib.compose(nn_fun_cs1_d6d8_np_nasc6_510, nn_fun_cs1_d6d8_np_nasc6_511)))"
1.9719867174310886,1146070,17.25233151656721,-4.137916088104248,-6.826154479918694,1.5683937742333827,0.0862083911895752,0.31738455200813065,-0.3458798274801761,"lib.compose(nn_fun_cs1_d6d8_np_nasc6_4224, lib.compose(lib.map_l(nn_fun_cs1_d6d8_np_nasc6_4225), lib.map_l(nn_fun_cs1_d6d8_np_nasc6_4226)))"
3.733403263724586,1215895,29.242224037647244,-3.9300245642662084,-0.3197828327126972,2.658384003422477,0.10699754357337916,0.9680217167287303,-0.6069328572030175,"lib.compose(nn_fun_cs1_d6d8_np_nasc6_4233, lib.compose(lib.map_l(nn_fun_cs1_d6d8_np_nasc6_4234), lib.map_l(nn_fun_cs1_d6d8_np_nasc6_4235)))"
1.9492531015715517,1146070,16.940594516927376,-4.124286651611328,-6.783722802607133,1.5400540469933979,0.08757133483886718,0.3216277197392867,-0.40702331740251385,"lib.compose(lib.compose(nn_fun_cs1_d6d8_np_nasc6_4404, lib.map_l(nn_fun_cs1_d6d8_np_nasc6_4405)), lib.map_l(nn_fun_cs1_d6d8_np_nasc6_4406))"
